,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
73,1376811887707488256,https://twitter.com/BraveProjectEU/status/1376811887707488256,BraveProjectEU,"Why do churches have mixed attitudes towards the Arab Spring?

Dr @GeorgesFahmi of @MEDirections @EUI_Schuman  explores interactions between Christian leaders and the Arab Uprisings in the latest #GlobalExtremes.

https://t.co/nmJmIBiayJ",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
74,1376807658523615234,https://twitter.com/andytuit/status/1376807658523615234,andytuit,"'Why #nuclear power is always going to be #unsustainable' ""@drdavidlowry @EnergiewendeGER 
https://t.co/QSQBirQGZu 
""..#gas and #nuclear industry representatives held no less than 52 meetings (..) with EU officials..""
#nuke #nukeAttack #eutaxonomy @ReclaimFinance @reinharduhrig https://t.co/BqKIR46aQE",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
75,1376805655256895491,https://twitter.com/iatdmct2021/status/1376805655256895491,iatdmct2021,"EU Commision announced the digital green certificate to freely move in EU. To access the Congress without the need of a recent swab, you are already able to choose the the certificate! Alternatively, you can choose to show the vaccinate certificate, or a recent swap upon arrival. https://t.co/jnUxX1qwP7",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
76,1376804875317706753,https://twitter.com/pietrovbarbieri/status/1376804875317706753,pietrovbarbieri,"COVID-19 Vaccination rollouts and persons with disabilities. Now at @EU_EESC  #Covid19Disability #LeaveNoOneBehind @DiversEESC @EESC_SOC @EESC_President 

https://t.co/exE0cIhj9f",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
77,1376804017007951876,https://twitter.com/gallesearoma/status/1376804017007951876,gallesearoma,EU children in UK care system could become 'undocumented' adults because only 39% have had applications to remain done for them #SettledStatus https://t.co/gSJz6JkcVx,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
78,1376803285215014912,https://twitter.com/FlaShBloGLive/status/1376803285215014912,FlaShBloGLive,To compare the EU and US pandemic packages misses the point - Financial Times https://t.co/KPZ1uj06f6,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
79,1376802991605432320,https://twitter.com/EU_Aliens/status/1376802991605432320,EU_Aliens,"#Salviniamolesta, #WaterFern, (#InvasiveAlienSpecies of Union concern) impact on #biodiversity, economy and people's life in Africa. Promising perspectives with #BiologicalControl with the release of #Cyrtobagoussalviniae, aka #SalviniaWeevil. https://t.co/FYDnVGyWxi",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
80,1376800756905476099,https://twitter.com/Caitlin_Procter/status/1376800756905476099,Caitlin_Procter,"Cases of #COVID19 have almost doubled in #Gaza in the past week. Join us to discuss the pandemic, immobility &amp; community perspectives on the on-going response with @UniofBath @MohammedAlrozzi, @LSHTM @DianeDuclos5 and @EUI_EU @luigiachilli and Ashraf Abumousa next week ⤵️ https://t.co/FmSY1nfLd3",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
81,1376800004791222272,https://twitter.com/andytuit/status/1376800004791222272,andytuit,"..and Eu 'experts' (...) say #nuke could be now labelled as 'green investment'... 🤦‍♂️ 

#nuke #nukeAttack #NOnuke #eutaxonomy #Chernobyl #Fukushima #Threemilesisland and counting... 

@reinharduhrig @susila55 @s_pastorelli @GerechtKlima https://t.co/CE7Dq0NtMa",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
82,1376798900082868224,https://twitter.com/dblue_it/status/1376798900082868224,dblue_it,"The @strategy_eu project aims to improve #interoperability in the #crisis management domain, in order to facilitate effective #disaster response in cross-border #crises. 🇪🇺

To be always updated about the project, sign up to their newsletter below: 
👇📩🔎
https://t.co/8PdeJ1tjhA",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
83,1376796507760951296,https://twitter.com/yodit_lemlem/status/1376796507760951296,yodit_lemlem,"""Tens of thousands of Tigrayans are again being driven from their homes."" #VerifiedWithdrawalOfEritrea #TigrayGenoicde @POTUS @antonioguterres @GermanyDiplo @mfa_russia @SecBlinken @UN @francediplo_EN @ItalyMFA @EU_Commission
https://t.co/fCTalK9vVj",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
84,1376795378654269442,https://twitter.com/BETELHE22252392/status/1376795378654269442,BETELHE22252392,"""Tens of thousands of Tigrayans are again being driven from their homes."" #VerifiedWithdrawalOfEritrea #TigrayGenoicde @POTUS @antonioguterres @GermanyDiplo @mfa_russia @SecBlinken @UN @francediplo_EN @ItalyMFA @EU_Commission
https://t.co/e9TxlXQT7r",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
