,id,permalink,username,text,date,vaccino,location
175,1376643181438205959,https://twitter.com/frankreiff/status/1376643181438205959,frankreiff,"When EU countries decide not to vaccinate the over 65 with AstraZeneca until more data is available, the UK media cry foul. Ditto when jabs are suspended to evaluate safety.

When Canada decides not to use it for the under 55.. nothing.

When the FDA fails to approve it, nothing.",2021-03-29,AstraZeneca,Europa
176,1376643084293918722,https://twitter.com/jcvivian14/status/1376643084293918722,jcvivian14,Immune response may be linked to AstraZeneca vaccine clot issue; death risk rising among young adults in Brazil https://t.co/wASL16EUfm,2021-03-29,AstraZeneca,Europa
177,1376634005869764613,https://twitter.com/sodslawyer/status/1376634005869764613,sodslawyer,The AstraZeneca vaccine ate my hamster,2021-03-29,AstraZeneca,Europa
178,1376632050770403330,https://twitter.com/sodslawyer/status/1376632050770403330,sodslawyer,I heard the AstraZeneca vaccine single-handedly started WWII,2021-03-29,AstraZeneca,Europa
179,1376622447621967876,https://twitter.com/KarinaVoggel/status/1376622447621967876,KarinaVoggel,"""From what we know at this time, there is substantial uncertainty about the benefit of providing Astrazeneca to adults under 55 years of age..."" 
Wonder how long it will take for Germany to finally follow this precaution that more and more countries are taking. https://t.co/eYeTQ8ydd0",2021-03-29,AstraZeneca,Europa
180,1376597516838436864,https://twitter.com/aschier1/status/1376597516838436864,aschier1,A rare clotting disorder may cloud the world’s hopes for AstraZeneca’s COVID-19 vaccine https://t.co/ecHf4PRGCq,2021-03-29,AstraZeneca,Europa
181,1376589758923743238,https://twitter.com/KMarcAWesseling/status/1376589758923743238,KMarcAWesseling,"Astrazeneca vaccine should not leave the EU for the time being – Outside Views

https://t.co/tNUCs3UDN8 https://t.co/A6rwiQGvpx",2021-03-29,AstraZeneca,Europa
182,1376584543919046656,https://twitter.com/KarinaVoggel/status/1376584543919046656,KarinaVoggel,"A German kreis has stopped any Astrazeneca vaccination of women below 55. A 47 year old died and a 28 year old is gravely sick. Finally some sense starts to appearing. Why does anyone still doubt that this affects women?
https://t.co/LZJ2ogjtiU",2021-03-29,AstraZeneca,Europa
183,1376565072709959680,https://twitter.com/euronews/status/1376565072709959680,euronews,"Kosovo said they had received 24,000 AstraZeneca vaccines, which will be used for medical personnel, elderly people and those with chronic diseases. https://t.co/aOm6cjrC1j",2021-03-29,AstraZeneca,Europa
184,1376562727758479361,https://twitter.com/SfetcuSfetcuL/status/1376562727758479361,SfetcuSfetcuL,"? COVID-19 Vaccine AstraZeneca suspensionfor injection ""One dose (0.5ml) contains: Chimpanzee Adenovirus encoding the SARS-CoV-2 Spike glycoprotein (ChAdOx1-S)*, not less than 2.5 × 108infectious units (Inf.U)"" https://t.co/JxFMxIEEXQ",2021-03-29,AstraZeneca,Europa
185,1376557583432048645,https://twitter.com/TepiZep/status/1376557583432048645,TepiZep,"Two more women... 

Local report from North Rhine-Westphalia: Euskirchen county has stopped all #Astrazeneca COVID-19 jabs for women under 55. Last week, a woman (47) died, and yesterday another one (28) fell severely ill with thrombosis but survived.

https://t.co/f384PUDCh2",2021-03-29,AstraZeneca,Europa
